aoi_id,aoi_slug,priority,event_id,window_id,window_label,window_start,window_end,requested_max_cloud_pct,in_requested_window,date,aoi_cloud_pct,aoi_valid_coverage_pct,scene_cloud_pct,n_scenes
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W2-event,Flood event window 2025,2025-09-20,2025-11-10,80,False,2025-11-11,97.7,100.0,69.2,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W2-event,Flood event window 2025,2025-09-20,2025-11-10,80,False,2025-11-13,88.0,100.0,88.7,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W2-event,Flood event window 2025,2025-09-20,2025-11-10,80,False,2025-11-16,3.4,100.0,16.9,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W2-event,Flood event window 2025,2025-09-20,2025-11-10,80,False,2025-11-21,100.0,100.0,81.8,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-01-05,0.9,100.0,15.3,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-01-10,0.5,100.0,0.0,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-01-15,0.4,100.0,0.0,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-01-20,0.3,100.0,36.4,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-01-25,0.3,100.0,19.0,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-01-30,29.9,100.0,43.3,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-02-04,0.1,100.0,51.0,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-02-09,3.9,100.0,2.6,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-02-14,0.2,100.0,4.2,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-02-19,0.1,100.0,46.3,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-02-24,100.0,100.0,99.9,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-03-01,28.6,100.0,15.8,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-03-06,11.6,100.0,15.6,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-03-11,80.9,100.0,48.2,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-03-16,34.1,100.0,16.7,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-03-18,62.9,100.0,53.2,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-03-21,100.0,100.0,95.5,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-03-26,80.2,100.0,40.1,1
AOI-06,chao_phraya_rangsit,P3,chao_phraya_2024,W3-dry,Dry-season clear baseline,2025-01-01,2025-03-31,10,True,2025-03-31,100.0,100.0,100.0,1
