product_id,product_name,candidate_role,acquisition_date,download_url,local_path_hint,sha256,file_size_bytes,source_license_status,reference_mask_status,processing_allowed,reason_blocked,retrieved_at_utc
4e473302-943c-4798-8bfc-8287167792ed,S1A_IW_GRDH_1SDV_20251111T230309_20251111T230334_061836_07BB06_E216.SAFE,before,2025-11-11T23:03:09.801147Z,https://download.dataspace.copernicus.eu/odata/v1/Products(4e473302-943c-4798-8bfc-8287167792ed)/$value,<external_data_workspace>/sentinel1_original_safe/S1A_IW_GRDH_1SDV_20251111T230309_20251111T230334_061836_07BB06_E216.SAFE.zip,b62e500f5932f5e5f4bdc57aeb16e8802a52a4291e981d31cd170493c0909417,1698046979,confirmed_copernicus_sentinel_legal_notice,unresolved,False,Qualified-reference and accepted-decision processing remains blocked; separate low-confidence non-operational candidate experiment only.,2026-09-22T10:21:48.760071+00:00
d80b81cb-c4aa-4dbb-a7de-8a1d01fca2dc,S1A_IW_GRDH_1SDV_20251123T230309_20251123T230334_062011_07C1DB_15C6.SAFE,after,2025-11-23T23:03:09.290537Z,https://download.dataspace.copernicus.eu/odata/v1/Products(d80b81cb-c4aa-4dbb-a7de-8a1d01fca2dc)/$value,<external_data_workspace>/sentinel1_original_safe/S1A_IW_GRDH_1SDV_20251123T230309_20251123T230334_062011_07C1DB_15C6.SAFE.zip,4ffcadcd8ca3124a5658cafef796adbdbd2f53886aa37ce7d1424366c21577c5,1697951671,confirmed_copernicus_sentinel_legal_notice,unresolved,False,Qualified-reference and accepted-decision processing remains blocked; separate low-confidence non-operational candidate experiment only.,2026-09-22T10:21:58.566823+00:00
